file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects/index.html,2,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,0,14
projects/index.html,3,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,0,4
projects/index.html,4,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,2,20
projects/index.html,5,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,2,68
projects/index.html,6,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,2,21
projects/index.html,7,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,2,43
projects/index.html,8,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,0,5
projects/index.html,9,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,0,4
projects/index.html,10,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,0,0
projects/index.html,11,html,79be8379,Jack Ding,2026-04-24,15:48:02,-07:00,2026-04-24T15:48:02-07:00,2,38
projects/index.html,12,html,c3457729,Jack Ding,2026-04-10,20:07:50,-07:00,2026-04-10T20:07:50-07:00,0,0
projects/index.html,13,html,59df40af,Jack Ding,2026-04-30,23:32:36,-07:00,2026-04-30T23:32:36-07:00,2,26
projects/index.html,14,html,59df40af,Jack Ding,2026-04-30,23:32:36,-07:00,2026-04-30T23:32:36-07:00,4,58
projects/index.html,15,html,59df40af,Jack Ding,2026-04-30,23:32:36,-07:00,2026-04-30T23:32:36-07:00,4,22
projects/index.html,16,html,59df40af,Jack Ding,2026-04-30,23:32:36,-07:00,2026-04-30T23:32:36-07:00,2,4
projects/index.html,17,html,59df40af,Jack Ding,2026-04-30,23:32:36,-07:00,2026-04-30T23:32:36-07:00,0,0
projects/index.html,18,html,59df40af,Jack Ding,2026-04-30,23:32:36,-07:00,2026-04-30T23:32:36-07:00,2,4
projects/index.html,19,html,59df40af,Jack Ding,2026-04-30,23:32:36,-07:00,2026-04-30T23:32:36-07:00,4,15
projects/index.html,20,html,59df40af,Jack Ding,2026-04-30,23:32:36,-07:00,2026-04-30T23:32:36-07:00,4,11
projects/index.html,21,html,59df40af,Jack Ding,2026-04-30,23:32:36,-07:00,2026-04-30T23:32:36-07:00,4,26
projects/index.html,22,html,59df40af,Jack Ding,2026-04-30,23:32:36,-07:00,2026-04-30T23:32:36-07:00,4,28
projects/index.html,23,html,59df40af,Jack Ding,2026-04-30,23:32:36,-07:00,2026-04-30T23:32:36-07:00,2,0
projects/index.html,24,html,59df40af,Jack Ding,2026-04-30,23:32:36,-07:00,2026-04-30T23:32:36-07:00,0,0
projects/index.html,25,html,79be8379,Jack Ding,2026-04-24,15:48:02,-07:00,2026-04-24T15:48:02-07:00,2,26
projects/index.html,26,html,530e9b45,Jack Ding,2026-04-17,11:21:42,-07:00,2026-04-17T11:21:42-07:00,0,0
projects/index.html,27,html,530e9b45,Jack Ding,2026-04-17,11:21:42,-07:00,2026-04-17T11:21:42-07:00,2,48
projects/index.html,28,html,79be8379,Jack Ding,2026-04-24,15:48:02,-07:00,2026-04-24T15:48:02-07:00,2,47
projects/index.html,29,html,c3457729,Jack Ding,2026-04-10,20:07:50,-07:00,2026-04-10T20:07:50-07:00,0,0
projects/index.html,30,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,0,5
projects/index.html,31,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,0,5
contact/index.html,1,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,0,13
contact/index.html,2,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,0,14
contact/index.html,3,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,0,4
contact/index.html,4,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,2,20
contact/index.html,5,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,2,68
contact/index.html,6,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,2,20
contact/index.html,7,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,2,43
contact/index.html,8,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,0,5
contact/index.html,9,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,0,4
contact/index.html,10,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,0,0
contact/index.html,11,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,2,14
contact/index.html,12,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,0,0
contact/index.html,13,html,e80d2600,Jack Ding,2026-04-17,16:04:00,-07:00,2026-04-17T16:04:00-07:00,2,41
contact/index.html,14,html,e80d2600,Jack Ding,2026-04-17,16:04:00,-07:00,2026-04-17T16:04:00-07:00,3,5
contact/index.html,15,html,e80d2600,Jack Ding,2026-04-17,16:04:00,-07:00,2026-04-17T16:04:00-07:00,4,6
contact/index.html,16,html,e80d2600,Jack Ding,2026-04-17,16:04:00,-07:00,2026-04-17T16:04:00-07:00,4,22
contact/index.html,17,html,e80d2600,Jack Ding,2026-04-17,16:04:00,-07:00,2026-04-17T16:04:00-07:00,3,6
contact/index.html,18,html,cae2e00b,Jack Ding,2026-04-03,13:18:37,-07:00,2026-04-03T13:18:37-07:00,0,0
contact/index.html,19,html,e80d2600,Jack Ding,2026-04-17,16:04:00,-07:00,2026-04-17T16:04:00-07:00,3,5
contact/index.html,20,html,e80d2600,Jack Ding,2026-04-17,16:04:00,-07:00,2026-04-17T16:04:00-07:00,4,6
contact/index.html,21,html,e80d2600,Jack Ding,2026-04-17,16:04:00,-07:00,2026-04-17T16:04:00-07:00,4,31
contact/index.html,22,html,e80d2600,Jack Ding,2026-04-17,16:04:00,-07:00,2026-04-17T16:04:00-07:00,3,6
contact/index.html,23,html,cae2e00b,Jack Ding,2026-04-03,13:18:37,-07:00,2026-04-03T13:18:37-07:00,0,0
contact/index.html,24,html,e80d2600,Jack Ding,2026-04-17,16:04:00,-07:00,2026-04-17T16:04:00-07:00,3,19
contact/index.html,25,html,e80d2600,Jack Ding,2026-04-17,16:04:00,-07:00,2026-04-17T16:04:00-07:00,2,5
contact/index.html,26,html,cae2e00b,Jack Ding,2026-04-03,13:18:37,-07:00,2026-04-03T13:18:37-07:00,0,0
contact/index.html,27,html,530e9b45,Jack Ding,2026-04-17,11:21:42,-07:00,2026-04-17T11:21:42-07:00,1,48
contact/index.html,28,html,530e9b45,Jack Ding,2026-04-17,11:21:42,-07:00,2026-04-17T11:21:42-07:00,0,0
contact/index.html,29,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,0,5
contact/index.html,30,html,dc467642,Jack Ding,2026-04-03,13:13:07,-07:00,2026-04-03T13:13:07-07:00,0,5
